match_id,competition_id,season_id,stage,matchday,date,kickoff,venue_id,home_team_id,away_team_id,home_goals,away_goals,status,awarded_note,source_type,source_ref,reported_by,reported_at,confidence,verified_by,verified_at,extra_time,home_pens,away_pens,referee,assistant_referee_1,assistant_referee_2,fourth_official,home_coach,away_coach,referee_id,assistant_referee_1_id,assistant_referee_2_id,fourth_official_id,home_coach_id,away_coach_id
MW_WP_2526_056,MW_WP,MW_2025_26,md_12,12,2025-12-06,,,MW_KNW_W1,MW_MKA_W1,3,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_057,MW_WP,MW_2025_26,md_12,12,2025-12-06,,,MW_MW_W1,MW_TA_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_058,MW_WP,MW_2025_26,md_12,12,2025-12-06,,,MW_SS_W1,MW_ASA_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_059,MW_WP,MW_2025_26,md_12,12,2025-12-06,,,MW_CSUW_W1,MW_MB_W1,3,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_060,MW_WP,MW_2025_26,md_12,12,2025-12-06,,,MW_BULL_W1,MW_MDF_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_061,MW_WP,MW_2025_26,md_13,13,2025-12-13,,,MW_MDF_W1,MW_MKA_W1,3,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_062,MW_WP,MW_2025_26,md_13,13,2025-12-13,,,MW_MB_W1,MW_BULL_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_063,MW_WP,MW_2025_26,md_13,13,2025-12-13,,,MW_MW_W1,MW_KNW_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_064,MW_WP,MW_2025_26,md_13,13,2025-12-14,,,MW_ASA_W1,MW_CSUW_W1,1,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_065,MW_WP,MW_2025_26,md_13,13,2025-12-14,,,MW_TA_W1,MW_SS_W1,0,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_066,MW_WP,MW_2025_26,md_14,14,2025-12-20,,,MW_BULL_W1,MW_ASA_W1,2,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_067,MW_WP,MW_2025_26,md_14,14,2025-12-20,,,MW_SS_W1,MW_MW_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_068,MW_WP,MW_2025_26,md_14,14,2025-12-20,,,MW_CSUW_W1,MW_TA_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_069,MW_WP,MW_2025_26,md_14,14,2025-12-20,,,MW_MKA_W1,MW_MB_W1,1,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_070,MW_WP,MW_2025_26,md_14,14,2025-12-21,,,MW_KNW_W1,MW_MDF_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_071,MW_WP,MW_2025_26,md_15,15,2025-12-28,,,MW_MB_W1,MW_MDF_W1,0,4,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_072,MW_WP,MW_2025_26,md_15,15,2025-12-28,,,MW_ASA_W1,MW_MKA_W1,3,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_073,MW_WP,MW_2025_26,md_15,15,2025-12-28,,,MW_TA_W1,MW_BULL_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_074,MW_WP,MW_2025_26,md_15,15,2025-12-28,,,MW_MW_W1,MW_CSUW_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_075,MW_WP,MW_2025_26,md_15,15,2025-12-28,,,MW_SS_W1,MW_KNW_W1,4,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_076,MW_WP,MW_2025_26,md_16,16,2026-01-03,,,MW_MDF_W1,MW_ASA_W1,0,3,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_077,MW_WP,MW_2025_26,md_16,16,2026-01-03,,,MW_KNW_W1,MW_MB_W1,4,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_078,MW_WP,MW_2025_26,md_16,16,2026-01-03,,,MW_CSUW_W1,MW_SS_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_079,MW_WP,MW_2025_26,md_16,16,2026-01-03,,,MW_BULL_W1,MW_MW_W1,1,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_080,MW_WP,MW_2025_26,md_16,16,2026-01-03,,,MW_MKA_W1,MW_TA_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_081,MW_WP,MW_2025_26,md_17,17,2026-01-15,,,MW_MB_W1,MW_TA_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_082,MW_WP,MW_2025_26,md_17,17,2026-01-15,,,MW_KNW_W1,MW_ASA_W1,1,3,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_083,MW_WP,MW_2025_26,md_17,17,2026-01-15,,,MW_BULL_W1,MW_CSUW_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_084,MW_WP,MW_2025_26,md_17,17,2026-01-15,,,MW_MKA_W1,MW_SS_W1,0,10,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_085,MW_WP,MW_2025_26,md_17,17,2026-01-15,,,MW_MDF_W1,MW_MW_W1,1,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_086,MW_WP,MW_2025_26,md_18,18,2026-01-25,,,MW_ASA_W1,MW_MB_W1,15,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_087,MW_WP,MW_2025_26,md_18,18,2026-01-25,,,MW_TA_W1,MW_MDF_W1,0,4,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_088,MW_WP,MW_2025_26,md_18,18,2026-01-25,,,MW_MW_W1,MW_MKA_W1,3,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_089,MW_WP,MW_2025_26,md_18,18,2026-01-25,,,MW_SS_W1,MW_BULL_W1,2,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_090,MW_WP,MW_2025_26,md_18,18,2026-01-25,,,MW_CSUW_W1,MW_KNW_W1,0,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_043,MW_NDL,MW_2026_27,md_8,8,2026-07-17,14:30:00,MW_B_001,MW_BAS_M1,MW_CB_M1,2,0,played,,facebook,https://www.facebook.com/share/p/19LQR4ZBQX/,,2026-07-19T10:02:41+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_044,MW_NDL,MW_2026_27,md_8,8,2026-07-18,14:30:00,MW_Z_001,MW_NS_M1,MW_EXFC_M1,0,0,played,,facebook,https://www.facebook.com/share/p/1BFsMgVzk3/,,2026-07-19T10:03:13+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_045,MW_NDL,MW_2026_27,md_8,8,2026-07-18,14:30:00,MW_B_001,MW_MT_M1,MW_SBU_M1,1,2,played,,facebook,https://www.facebook.com/share/p/1BFsMgVzk3/,,2026-07-19T10:03:44+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_046,MW_NDL,MW_2026_27,md_8,8,2026-07-19,14:30:00,MW_MCJ_003,MW_NZ_M1,MW_NU_M1,2,1,played,,facebook,https://www.facebook.com/share/p/1BmtFgaPSh/,,2026-07-19T18:35:38+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_047,MW_NDL,MW_2026_27,md_8,8,2026-07-19,14:30:00,MW_MU_001,MW_FFC_M1,MW_MCH_M1,1,2,played,,facebook,https://www.facebook.com/share/p/1BmtFgaPSh/,,2026-07-19T18:37:06+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_048,MW_NDL,MW_2026_27,md_8,8,2026-07-20,14:30:00,MW_B_001,MW_CBWE_M1,MW_EU_M1,3,0,played,,facebook,https://www.facebook.com/share/p/1EBEmYSpGh/,,2026-07-20T17:10:43+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA2_2627_003,MW_SRFA2,MW_2026_27,md_1,1,2026-07-19,14:30:00,MW_MBULU_1,MW_POYA_M1,MW_MYS_M1,3,1,played,,facebook,https://www.facebook.com/share/p/14qnpMCwqTQ/,,2026-07-19T18:39:08+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA2_2627_004,MW_SRFA2,MW_2026_27,md_1,1,2026-07-20,14:30:00,MW_B_002,MW_PSS_M1,MW_LIM_M1,2,1,played,,facebook,https://www.facebook.com/share/p/195vpJ3WLr/,,2026-07-20T17:16:12+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA2_2627_005,MW_SRFA2,MW_2026_27,md_1,1,2026-07-20,11:00:00,MW_B_001,MW_MICH_M1,MW_LUN_M1,2,1,played,,facebook,https://www.facebook.com/share/p/195vpJ3WLr/,,2026-07-20T17:15:51+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_056,MW_SRFA,MW_2026_27,md_8,8,2026-07-17,11:00:00,MW_B_001,MW_NFC_M1,MW_MW_M2,1,2,played,,facebook,https://www.facebook.com/share/p/192H3WC6DR/,,2026-07-18T15:49:39+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_057,MW_SRFA,MW_2026_27,md_8,8,2026-07-18,14:30:00,MW_B_002,MW_BULL_M2,MW_QAS_M1,4,0,played,,facebook,https://www.facebook.com/share/p/1DbW4CWYXX/,,2026-07-19T09:53:39+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_058,MW_SRFA,MW_2026_27,md_8,8,2026-07-18,11:00:00,MW_B_001,MW_LBTY_M1,MW_MWU_M1,3,2,played,,facebook,https://www.facebook.com/share/p/1DbW4CWYXX/,,2026-07-19T09:53:12+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_059,MW_SRFA,MW_2026_27,md_8,8,2026-07-18,14:30:00,MW_CRZ_001,MW_CHIR_M1,MW_FCT_M1,0,2,played,,facebook,https://www.facebook.com/share/p/1DbW4CWYXX/,,2026-07-19T09:53:56+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_060,MW_SRFA,MW_2026_27,md_8,8,2026-07-19,11:00:00,MW_B_001,MW_EFC_M2,MW_IFC_M1,3,0,played,,facebook,https://www.facebook.com/share/p/19EAXvLbTc/,,2026-07-19T18:40:29+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_061,MW_SRFA,MW_2026_27,md_8,8,2026-07-19,14:30:00,MW_THY_001,MW_NCH_M1,MW_MS_M1,1,1,played,,facebook,https://www.facebook.com/share/p/19EAXvLbTc/,,2026-07-19T18:40:45+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_062,MW_SRFA,MW_2026_27,md_8,8,2026-07-19,14:30:00,MW_CHL_001,MW_CFC_M1,MW_ZU_M1,0,0,played,,facebook,https://www.facebook.com/share/p/19EAXvLbTc/,,2026-07-19T18:40:59+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_KU19_2627_015,MW_KU19,MW_2026_27,md_3,3,2026-07-18,8:00,MW_CHIWE,MW_RU_MU19,MW_BIA_MU19,2,2,played,,reporter,https://www.facebook.com/share/p/18y5Ykd4oU/,MW_REP_001,2026-08-16T00:40:27.274901+00:00,confirmed,MW_REP_001,2026-08-16T00:40:27.274901+00:00,,,,,,,,,,,,,,,
MW_KU19_2627_016,MW_KU19,MW_2026_27,md_3,3,2026-07-18,9:30:00,MW_CHIWE,MW_YY_MU19,MW_SM_MU19,0,0,played,,reporter,https://www.facebook.com/share/p/18y5Ykd4oU/,MW_REP_001,2026-08-16T00:40:46.364443+00:00,confirmed,MW_REP_001,2026-08-16T00:40:46.364443+00:00,,,,,,,,,,,,,,,
MW_KU19_2627_017,MW_KU19,MW_2026_27,md_3,3,2026-07-18,8:00,MW_B_002,MW_ND_MU19,MW_CCS_MU19,2,1,played,,reporter,https://www.facebook.com/share/p/18y5Ykd4oU/,MW_REP_001,2026-08-16T00:41:25.690937+00:00,confirmed,MW_REP_001,2026-08-16T00:41:25.690937+00:00,,,,,,,,,,,,,,,
MW_KU19_2627_018,MW_KU19,MW_2026_27,md_3,3,2026-07-18,9:30:00,MW_B_002,MW_AS_MU19,MW_MM_MU19,1,0,played,,reporter,https://www.facebook.com/share/p/18y5Ykd4oU/,MW_REP_001,2026-08-16T00:41:43.266976+00:00,confirmed,MW_REP_001,2026-08-16T00:41:43.266976+00:00,,,,,,,,,,,,,,,
MW_KU19_2627_019,MW_KU19,MW_2026_27,md_3,3,2026-07-19,8:00,MW_CHIWE,MW_BULL_U19,MW_NU_MU19,1,0,played,,reporter,https://www.facebook.com/share/p/1AkgfmfRaN/,MW_REP_001,2026-08-16T00:42:01.573929+00:00,confirmed,MW_REP_001,2026-08-16T00:42:01.573929+00:00,,,,,,,,,,,,,,,
MW_KU19_2627_020,MW_KU19,MW_2026_27,md_3,3,2026-07-19,9:30:00,MW_CHIWE,MW_EH_MU19,MW_EFC_U19,0,2,played,,reporter,https://www.facebook.com/share/p/1AkgfmfRaN/,MW_REP_001,2026-08-16T00:42:42.893769+00:00,confirmed,MW_REP_001,2026-08-16T00:42:42.893769+00:00,,,,,,,,,,,,,,,
MW_KU19_2627_021,MW_KU19,MW_2026_27,md_3,3,2026-07-19,8:00,MW_B_002,MW_GS_MU19,MW_MW_U19,0,1,played,,reporter,https://www.facebook.com/share/p/1AkgfmfRaN/,MW_REP_001,2026-08-16T00:42:24.951302+00:00,confirmed,MW_REP_001,2026-08-16T00:42:24.951302+00:00,,,,,,,,,,,,,,,
MW_CRFA_2627_015,MW_CRFA,MW_2026_27,md_4,4,2026-07-15,,MW_MCJ_004,MW_MV_M1,MW_KFC_M1,2,1,played,,facebook,,,2026-07-16T01:28:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_016,MW_CRFA,MW_2026_27,md_5,5,2026-07-19,14:30:00,MW_MALINJ,MW_NAA_M1,MW_MPFC_M1,,,scheduled,,facebook,,,2026-07-16T01:35:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_017,MW_CRFA,MW_2026_27,md_5,5,2026-07-18,14:30:00,MW_GOLF_C,MW_LFC_M1,MW_AB_M1,3,1,played,,facebook,https://www.facebook.com/share/p/195DjCbnWo/,,2026-07-19T09:50:50+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_018,MW_CRFA,MW_2026_27,md_5,5,2026-07-19,14:30:00,MW_MCJ_004,MW_MV_M1,MW_MC_M1,,,scheduled,,facebook,,,2026-07-16T01:35:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_019,MW_CRFA,MW_2026_27,md_5,5,2026-07-19,14:30:00,MW_ADL_G,MW_SS_M2,MW_BLUE_M2,1,0,played,,facebook,https://www.facebook.com/share/p/1AGTQK4Ldq/,,2026-07-26T22:56:42+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_020,MW_CRFA,MW_2026_27,md_5,5,2026-07-19,14:30:00,MW_CHAIMA,MW_SA_M1,MW_PFC_M1,,,scheduled,,facebook,,,2026-07-16T01:35:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_021,MW_CRFA,MW_2026_27,md_5,5,2026-07-19,14:30:00,MW_CHIVALA,MW_CSFC_M1,MW_MCHS_M1,,,scheduled,,facebook,,,2026-07-16T01:35:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_022,MW_CRFA,MW_2026_27,md_2,2,2026-07-12,,MW_MANGO,MW_AB_M1,MW_BLUE_M2,0,2,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:44:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_023,MW_CRFA,MW_2026_27,md_2,2,2026-07-12,,MW_MPON_CG,MW_MPFC_M1,MW_TNS_M1,2,0,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:44:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_024,MW_CRFA,MW_2026_27,md_2,2,2026-07-12,,MW_KAMIRA,MW_MC_M1,MW_MU_M1,2,0,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:44:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_025,MW_CRFA,MW_2026_27,md_2,2,2026-07-12,,,MW_NAA_M1,MW_MCHS_M1,1,0,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:44:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_026,MW_CRFA,MW_2026_27,md_2,2,2026-07-11,,MW_ADL_G,MW_SS_M2,MW_SA_M1,1,0,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:48:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_027,MW_CRFA,MW_2026_27,md_3,3,2026-07-05,,MW_KAMIRA,MW_MC_M1,MW_MPFC_M1,0,1,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:52:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_028,MW_CRFA,MW_2026_27,md_3,3,2026-07-05,,MW_AIR,MW_MU_M1,MW_AB_M1,1,3,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:52:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_029,MW_CRFA,MW_2026_27,md_3,3,2026-07-05,,MW_DOW_001,MW_KFC_M1,MW_SA_M1,2,1,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:52:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_030,MW_CRFA,MW_2026_27,md_3,3,2026-07-05,,MW_LIN_SEC,MW_CSFC_M1,MW_SS_M2,0,0,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:52:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA_2627_031,MW_CRFA,MW_2026_27,md_3,3,2026-07-05,,MW_MBAZI,MW_PFC_M1,MW_LFC_M1,3,1,played,,facebook,https://www.facebook.com/share/p/18uEhFeVVz/,,2026-07-16T01:52:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_008,MW_NRFA,MW_2026_27,md_2,2,2026-07-18,14:30:00,MW_LUZI,MW_CHIP_M1,MW_LVFC_M1,3,1,played,,facebook,https://www.facebook.com/share/p/1GcYb7WmD2/,,2026-07-19T09:39:19+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_009,MW_NRFA,MW_2026_27,md_2,2,2026-07-18,14:30:00,MW_JENDA,MW_JU_M1,MW_MMW_M1,0,0,played,,facebook,https://www.facebook.com/share/p/1GcYb7WmD2/,,2026-07-19T09:40:13+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_010,MW_NRFA,MW_2026_27,md_2,2,2026-07-18,14:30:00,MW_EUTHINI,MW_EV_M1,MW_CHB_M1,1,1,played,,facebook,https://www.facebook.com/share/p/1GcYb7WmD2/,,2026-07-19T09:42:31+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_011,MW_NRFA,MW_2026_27,md_2,2,2026-07-18,14:30:00,MW_EKWEN_CG,MW_EKW_M1,MW_CRS_M1,1,2,played,,facebook,https://www.facebook.com/share/p/1GcYb7WmD2/,,2026-07-19T09:43:57+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_012,MW_NRFA,MW_2026_27,md_2,2,2026-07-19,14:30:00,MW_CHIB_G,MW_LUMA_M1,MW_VSA_M1,4,3,played,,facebook,https://www.facebook.com/share/p/1GNxrAWH61/,,2026-07-19T18:44:10+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_013,MW_NRFA,MW_2026_27,md_2,2,2026-07-19,14:30:00,MW_RAIPLY,MW_RFC_M1,MW_CHIN_M1,3,3,played,,facebook,https://www.facebook.com/share/p/1GNxrAWH61/,,2026-07-19T18:45:52+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_014,MW_NRFA,MW_2026_27,md_2,2,2026-07-19,14:30:00,MW_FUKA_G,MW_MAFU_M1,MW_CZU_M1,1,0,played,,facebook,https://www.facebook.com/share/p/1GNxrAWH61/,,2026-07-19T18:49:37+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_063,MW_SRFA,MW_2026_27,md_8,8,2026-07-18,,MW_CHL_001,MW_TB_M1,MW_NY_M1,0,1,played,,facebook,https://www.facebook.com/share/p/1DbW4CWYXX/,,2026-07-19T09:56:38+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_049,MW_NDL,MW_2026_27,md_9,9,2026-07-25,14:30,MW_B_001,MW_NS_M1,MW_BAS_M1,1,1,played,,facebook,https://www.facebook.com/share/p/1D31fc5cun/,,2026-07-26T21:44:11+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_050,MW_NDL,MW_2026_27,md_9,9,2026-07-25,14:30,MW_MZ_001,MW_EU_M1,MW_MT_M1,3,1,played,,facebook,https://www.facebook.com/share/p/1D31fc5cun/,,2026-07-26T21:45:34+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_051,MW_NDL,MW_2026_27,md_9,9,2026-07-25,14:30,MW_KAR_001,MW_SBU_M1,MW_FFC_M1,2,1,played,,facebook,https://www.facebook.com/share/p/1D31fc5cun/,,2026-07-26T21:46:49+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_052,MW_NDL,MW_2026_27,md_9,9,2026-07-26,14:30,MW_MCJ_002,MW_EXFC_M1,MW_CBWE_M1,1,0,played,,facebook,https://www.facebook.com/share/p/19Kfi4niaT/,,2026-07-26T21:47:27+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_053,MW_NDL,MW_2026_27,md_9,9,2026-07-26,14:30,MW_RU_001,MW_MCH_M1,MW_NZ_M1,0,0,played,,facebook,https://www.facebook.com/share/p/19Kfi4niaT/,,2026-07-26T21:47:41+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NDL_2627_054,MW_NDL,MW_2026_27,md_9,9,2026-07-26,14:30,MW_BAL_001,MW_NU_M1,MW_CB_M1,1,0,played,,facebook,https://www.facebook.com/share/p/19Kfi4niaT/,,2026-07-26T21:48:14+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_015,MW_NRFA,MW_2026_27,md_3,3,2026-07-28,14:30,MW_CHITE_G,MW_CZU_M1,MW_RFC_M1,1,0,played,,facebook,https://www.facebook.com/share/p/19Eqfkcjsi/,,2026-07-29T08:07:56+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_016,MW_NRFA,MW_2026_27,md_3,3,2026-07-25,14:30,,MW_CAS_M1,MW_MAFU_M1,0,0,played,,facebook,https://www.facebook.com/share/p/1SSyieyYS2/,,2026-07-26T23:01:44+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_017,MW_NRFA,MW_2026_27,md_3,3,2026-07-25,14:30,MW_CWZA_G,MW_CHIN_M1,MW_LUMA_M1,3,0,played,,facebook,https://www.facebook.com/share/p/1SSyieyYS2/,,2026-07-26T23:02:31+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_018,MW_NRFA,MW_2026_27,md_3,3,2026-07-25,14:30,MW_BOTA_G,MW_VSA_M1,MW_EKW_M1,0,3,played,,facebook,https://www.facebook.com/share/p/1SSyieyYS2/,,2026-07-26T23:01:03+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_019,MW_NRFA,MW_2026_27,md_3,3,2026-07-26,14:30,MW_CHIB_G,MW_CRS_M1,MW_EV_M1,6,0,played,,facebook,https://www.facebook.com/share/p/1D4WMwv94L/,,2026-07-26T23:03:51+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_020,MW_NRFA,MW_2026_27,md_3,3,2026-07-26,14:30,MW_MAJA_G,MW_CHB_M1,MW_JU_M1,0,0,played,,facebook,https://www.facebook.com/share/p/1D4WMwv94L/,,2026-07-26T23:04:37+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_NRFA_2627_021,MW_NRFA,MW_2026_27,md_3,3,2026-07-26,14:30,MW_CBJ_G,MW_MMW_M1,MW_CHIP_M1,1,1,played,,facebook,https://www.facebook.com/share/p/1D4WMwv94L/,,2026-07-26T23:05:19+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_064,MW_SRFA,MW_2026_27,md_9,9,2026-07-25,14:30,MW_CHL_001,MW_IFC_M1,MW_FCT_M1,1,1,played,,facebook,https://www.facebook.com/share/p/1BLP7c7d6p/,,2026-07-26T22:17:23+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_065,MW_SRFA,MW_2026_27,md_9,9,2026-07-25,11:00,MW_B_001,MW_NFC_M1,MW_MS_M1,0,1,played,,facebook,https://www.facebook.com/share/p/1BLP7c7d6p/,,2026-07-26T22:17:44+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_066,MW_SRFA,MW_2026_27,md_9,9,2026-07-25,14:30,MW_B_002,MW_BULL_M2,MW_CFC_M1,5,1,played,,facebook,https://www.facebook.com/share/p/1BLP7c7d6p/,,2026-07-26T22:19:33+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_067,MW_SRFA,MW_2026_27,md_9,9,2026-07-25,14:30,MW_B_004,MW_ZU_M1,MW_NY_M1,1,1,played,,facebook,https://www.facebook.com/share/p/1BLP7c7d6p/,,2026-07-26T22:16:52+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_068,MW_SRFA,MW_2026_27,md_9,9,2026-07-26,14:30,MW_THY_001,MW_NCH_M1,MW_EFC_M2,1,2,played,,facebook,https://www.facebook.com/share/p/1CLiusX7w3/,,2026-07-26T22:20:45+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_069,MW_SRFA,MW_2026_27,md_9,9,2026-07-26,14:30,MW_CHL_001,MW_TB_M1,MW_MWU_M1,3,1,played,,facebook,https://www.facebook.com/share/p/1CLiusX7w3/,,2026-07-26T22:20:57+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_070,MW_SRFA,MW_2026_27,md_9,9,2026-07-26,11:00,MW_B_001,MW_MW_M2,MW_QAS_M1,4,0,played,,facebook,https://www.facebook.com/share/p/1CLiusX7w3/,,2026-07-26T22:20:31+00:00,confirmed,,,,,,,,,,,,,,,,,
